id,user_posted,name,description,date_posted,photos,url,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,external_image_urls,videos,quoted_post
"1868408060953108810","tvg███o","TV ███bo ███","AQUI FOI O JOÃO PEDRO ABRAÇANDO O PAINHO DELE 🥺💖 #MelhoresDoAno #Domingão","""2024-12-15T21:29:29.000Z""","null","https://x.com/tvglobo/status/1868408060953108810","null",3,75,517,15980,"","[""MelhoresDoAno"",""Domingão""]",13492430,"oi, eu sou a Glô 😜",314515,"https://pbs.twimg.com/profile_images/1863599216829792256/r5M1uKA8_normal.jpg",708,false,18,18,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","[{""duration"":7650,""video_url"":""https://video.twimg.com/amplify_video/1868407740525129729/vid/avc1/1920x1080/k4vaE9NxgmH2kjhm.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868406630603194872","tvg███o","TV ███bo ███","LINDA, PERFEITA &amp; MARAVILHOSA ❤️ MARJORIE INSPIRADORA E TALENTOSÍSSIMA #MelhoresDoAno #Domingão","""2024-12-15T21:23:48.000Z""","null","https://x.com/tvglobo/status/1868406630603194872","null",14,91,826,25771,"","[""MelhoresDoAno"",""Domingão""]",13492430,"oi, eu sou a Glô 😜",314515,"https://pbs.twimg.com/profile_images/1863599216829792256/r5M1uKA8_normal.jpg",708,false,35,32,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","[{""duration"":145140,""video_url"":""https://video.twimg.com/amplify_video/1868406210229055488/vid/avc1/1920x1080/LdWakHBcw-fIwTuZ.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868397206354407891","tvg███o","TV ███bo ███","ELE MERECE MUITOOOO 😍 @CesarTralli, o último romântico, obrigada pelo seu profissionalismo, você é um acontecimento! #MelhoresDoAno #Domingão","""2024-12-15T20:46:21.000Z""","null","https://x.com/tvglobo/status/1868397206354407891","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""380069148"",""profile_name"":""Cesar Tralli"",""url"":""https://x.com/CesarTralli""}]",14,33,274,11818,"","[""MelhoresDoAno"",""Domingão""]",13492430,"oi, eu sou a Glô 😜",314515,"https://pbs.twimg.com/profile_images/1863599216829792256/r5M1uKA8_normal.jpg",708,false,15,11,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","[{""duration"":104140,""video_url"":""https://video.twimg.com/amplify_video/1868394915320713217/vid/avc1/1920x1080/OL9eBBzHIJmoTNPx.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868486509344522443","tvg███o","TV ███bo ███","A 5ª temporada de #TheMaskedSingerBr tá chegando e a @Eliana tá vindo com tudo junto 🎭🎤 Vem descobrir tudo comigooo com esse spoiler da edição Especial de Natal ✨ #Fantástico","""2024-12-16T02:41:13.000Z""","null","https://x.com/tvglobo/status/1868486509344522443","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""20257409"",""profile_name"":""Eliana Michaelichen"",""url"":""https://x.com/Eliana""}]",2,6,40,3419,"","[""TheMaskedSingerBr"",""Fantástico""]",13492430,"oi, eu sou a Glô 😜",314515,"https://pbs.twimg.com/profile_images/1863599216829792256/r5M1uKA8_normal.jpg",708,false,2,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","[{""duration"":54310,""video_url"":""https://video.twimg.com/amplify_video/1868473157926916096/vid/avc1/1920x1080/FE78RZQw1aVqkBo0.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868384250451595599","tvg███o","TV ███bo ███","Melhor Atriz da categoria ""Revelação"" é Larissa Bocchino! 🏆✨ NOSSA QUINOTAAA 💖 #MelhoresDoAno #Domingão","""2024-12-15T19:54:52.000Z""","null","https://x.com/tvglobo/status/1868384250451595599","null",32,38,438,34373,"","[""MelhoresDoAno"",""Domingão""]",13492372,"oi, eu sou a Glô 😜",314515,"https://pbs.twimg.com/profile_images/1863599216829792256/r5M1uKA8_normal.jpg",708,false,43,17,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","[{""duration"":30409,""video_url"":""https://video.twimg.com/amplify_video/1868383881516204032/vid/avc1/1920x1080/rAMYrtTi4ducEu7q.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868099752044179744","tvg███o","TV ███bo ███","Quase que a paranoia do Hugo acaba com o casamento dele 🥲 #ManiaDeVocê","""2024-12-15T01:04:23.000Z""","null","https://x.com/tvglobo/status/1868099752044179744","null",4,6,85,11226,"","[""ManiaDeVocê""]",13492430,"oi, eu sou a Glô 😜",314515,"https://pbs.twimg.com/profile_images/1863599216829792256/r5M1uKA8_normal.jpg",708,false,1,7,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","[{""duration"":75479,""video_url"":""https://video.twimg.com/amplify_video/1868099308928516096/vid/avc1/1920x1080/Ve0S1YsOOdyfib6w.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868089739150029069","tvg███o","TV ███bo ███","Mavi com saudades da princesa dele 🤭 Vem que #ManiaDeVocê tá no ar!","""2024-12-15T00:24:35.000Z""","null","https://x.com/tvglobo/status/1868089739150029069","null",19,32,253,19096,"","[""ManiaDeVocê""]",13492430,"oi, eu sou a Glô 😜",314515,"https://pbs.twimg.com/profile_images/1863599216829792256/r5M1uKA8_normal.jpg",708,false,8,25,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","[{""duration"":60630,""video_url"":""https://video.twimg.com/amplify_video/1868089370462306304/vid/avc1/1920x1080/eqUohgBGeOFLldFS.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868083553910530281","tvg███o","TV ███bo ███","Como vou ser triste com esse #AltasHoras mais que especial? Vem comigo, mô!","""2024-12-15T00:00:01.000Z""","null","https://x.com/tvglobo/status/1868083553910530281","null",3,3,81,8192,"","[""AltasHoras""]",13492432,"oi, eu sou a Glô 😜",314515,"https://pbs.twimg.com/profile_images/1863599216829792256/r5M1uKA8_normal.jpg",708,false,3,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","[{""duration"":60760,""video_url"":""https://video.twimg.com/amplify_video/1867726608989134848/vid/avc1/1280x720/SBJuXgujyjGDdJns.mp4?tag=14""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868476952874537190","nyp███","New███rk ███t","Tedy Bruschi dumbfounded by Bill Belichick’s move to college: ‘What are we doing here?’","""2024-12-16T02:03:14.000Z""","[""https://pbs.twimg.com/media/Ge4p4xlWgAABNsZ.jpg""]","https://x.com/nypost/status/1868476952874537190","null",35,2,46,28282,"https://trib.al/Wi6IWyb","null",3313886,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,5,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868358167563837618","nyp███","New███rk ███t","Expert fears drones are a smokescreen by a foreign power: ‘We could very well get hit’","""2024-12-15T18:11:14.000Z""","[""https://pbs.twimg.com/media/Ge292hZXwAAJE-4.jpg""]","https://x.com/nypost/status/1868358167563837618","null",140,77,220,64837,"https://trib.al/6ovBmSj","null",3313888,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,30,29,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868349247340290132","nyp███","New███rk ███t","Mitt Romney says Dems lost their base thanks to Bernie and Liz Warren: ‘I don’t know how they recover’","""2024-12-15T17:35:47.000Z""","[""https://pbs.twimg.com/media/Ge21vTxXcAATAyp.jpg""]","https://x.com/nypost/status/1868349247340290132","null",120,62,353,46025,"https://trib.al/RvUNski","null",3313888,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,11,12,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868341702835962072","nyp███","New███rk ███t","MTA bus passenger shot as bullet rips through windshield, misses driver","""2024-12-15T17:05:48.000Z""","[""https://pbs.twimg.com/media/Ge2u4KnWkAARm4G.jpg""]","https://x.com/nypost/status/1868341702835962072","null",12,10,25,20432,"https://trib.al/gMh239d","null",3313889,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,1,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868335720282067089","nyp███","New███rk ███t","Feds to deploy high-tech system to NY as drone swarms have experts baffled","""2024-12-15T16:42:02.000Z""","[""https://pbs.twimg.com/media/Ge2pb5bWYAAiLKR.jpg""]","https://x.com/nypost/status/1868335720282067089","null",87,89,242,48141,"https://trib.al/pFgPJVJ","null",3313889,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,19,23,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868322834675568863","nyp███","New███rk ███t","Candace Owens named ‘Antisemite of the Year’ by StopAntisemitism: ‘Poisonous hater’","""2024-12-15T15:50:50.000Z""","[""https://pbs.twimg.com/media/Ge2dt4jXQAAxSmz.jpg""]","https://x.com/nypost/status/1868322834675568863","null",2705,814,9651,2555996,"https://trib.al/3nQQoOy","null",3313889,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,602,466,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868299924191813930","nyp███","New███rk ███t","Jets to interview Jon Robinson, ESPN’s Louis Riddick for GM job","""2024-12-15T14:19:47.000Z""","[""https://pbs.twimg.com/media/Ge2I4UxXoAAZunV.jpg""]","https://x.com/nypost/status/1868299924191813930","null",84,3,18,24847,"https://trib.al/NIy8kB8","null",3313890,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,1,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868288197479817263","nyp███","New███rk ███t","NJ senator says feds are too ‘fearful’ of public reaction to tell the truth about mysterious drones","""2024-12-15T13:33:12.000Z""","[""https://pbs.twimg.com/media/Ge1-Nu4WEAAr4kM.jpg""]","https://x.com/nypost/status/1868288197479817263","null",90,132,596,60439,"https://trib.al/kTJyxJW","null",3313891,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,19,28,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868265448376058170","nyp███","New███rk ███t","How to watch the ‘Yellowstone’ series finale: Start time and what to know","""2024-12-15T12:02:48.000Z""","[""https://pbs.twimg.com/media/Ge1phjeX0AAFE5P.jpg""]","https://x.com/nypost/status/1868265448376058170","null",19,2,36,28817,"https://trib.al/V4DNPGD","null",3313889,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,1,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868250241608098117","nyp███","New███rk ███t","Finance expert, son of Florida judge accused of sucker-punching NYC eye doc, 2 health-care staffers in NJ","""2024-12-15T11:02:22.000Z""","[""https://pbs.twimg.com/media/Ge1bsa3XUAAWCGh.jpg""]","https://x.com/nypost/status/1868250241608098117","null",27,19,64,32797,"https://trib.al/C5Aw89J","null",3313890,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,6,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868178594943431110","nyp███","New███rk ███t","UK cop who filmed solo sex act at work while in uniform is banned from force","""2024-12-15T06:17:40.000Z""","[""https://pbs.twimg.com/media/Ge0aiCGXwAAYk3W.jpg""]","https://x.com/nypost/status/1868178594943431110","null",55,22,98,30417,"https://trib.al/BO8CYj4","null",3313891,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,1,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868165194930680016","nyp███","New███rk ███t","Dad diagnosed with tongue cancer after wife noticed ‘uneven’ face","""2024-12-15T05:24:25.000Z""","[""https://pbs.twimg.com/media/Ge0OWBhWkAADyws.jpg""]","https://x.com/nypost/status/1868165194930680016","null",20,3,31,28151,"https://trib.al/2vtrcTI","null",3313892,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,1,6,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868084396655263960","nyp███","New███rk ███t","Navy upsets No. 22 Army with dominant win thanks to huge day from Blake Horvath","""2024-12-15T00:03:22.000Z""","[""https://pbs.twimg.com/media/GezE2-PWkAAK-gg.jpg""]","https://x.com/nypost/status/1868084396655263960","null",19,9,94,26899,"https://trib.al/VSVSJY9","null",3313898,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,1,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868422321607774264","nyp███","New███rk ███t","Adams’ top aide Ingrid Lewis-Martin expected to be indicted as probes swirl: sources","""2024-12-15T22:26:09.000Z""","[""https://pbs.twimg.com/media/Ge34MxzWwAAdfhl.jpg""]","https://x.com/nypost/status/1868422321607774264","null",34,68,198,35073,"https://trib.al/s3FquAQ","null",3313886,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,11,9,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868410804594155593","nyp███","New███rk ███t","MTA’s pop-up store sells MetroCard machines and other strange items — but buyers have to act fast","""2024-12-15T21:40:23.000Z""","[""https://pbs.twimg.com/media/Ge3tuZgXsAAO7xp.jpg""]","https://x.com/nypost/status/1868410804594155593","null",6,3,21,23102,"https://trib.al/OhtugZC","null",3313886,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,1,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868396613141426686","nyp███","New███rk ███t","Throuple reveals how they handle ‘awkward’ Christmas dinners with their families","""2024-12-15T20:44:00.000Z""","[""https://pbs.twimg.com/media/Ge3g0WhWQAALUBf.jpg""]","https://x.com/nypost/status/1868396613141426686","null",40,8,36,33808,"https://trib.al/Z8CsTDQ","null",3314167,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,6,9,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868370565574070695","nyp███","New███rk ███t","Elon Musk’s mom praises Dems for warming up to new Trump admin agency DOGE: Waste is ‘out of control’","""2024-12-15T19:00:30.000Z""","[""https://pbs.twimg.com/media/Ge3JIMCXYAA3sy3.jpg""]","https://x.com/nypost/status/1868370565574070695","null",31,32,264,23905,"https://trib.al/1dCQype","null",3313888,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,3,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868362884499055046","nyp███","New███rk ███t","YouTube singer arrested in Iran after performing online concert while not wearing hijab","""2024-12-15T18:29:58.000Z""","[""https://pbs.twimg.com/media/Ge3CJGxWIAASBvK.jpg""]","https://x.com/nypost/status/1868362884499055046","null",51,19,69,23409,"https://trib.al/pBQWpeP","null",3313888,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,4,6,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868369435943116921","nyp███","New███rk ███t","King Charles is ‘furious’ with Prince Andrew over Chinese spy drama that ‘looks bad’ for royal family","""2024-12-15T18:56:00.000Z""","[""https://pbs.twimg.com/media/Ge3IGeEXEAADk9D.jpg""]","https://x.com/nypost/status/1868369435943116921","null",105,68,177,36570,"https://trib.al/b5YelMw","null",3313888,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,9,10,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868344466114830396","nyp███","New███rk ███t","NJ senator says feds are too ‘fearful’ of public reaction to tell the truth about mysterious drones","""2024-12-15T17:16:47.000Z""","[""https://pbs.twimg.com/media/Ge2xZA6XUAA-X5I.jpg""]","https://x.com/nypost/status/1868344466114830396","null",34,25,82,24694,"https://trib.al/eMUVtHk","null",3313888,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,4,13,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868312318372712553","nyp███","New███rk ███t","Family living on sailboat plan to spend minimalist Christmas at sea with fresh fish, seashell gifts","""2024-12-15T15:09:02.000Z""","[""https://pbs.twimg.com/media/Ge2UJuwX0AAz1cR.jpg""]","https://x.com/nypost/status/1868312318372712553","null",49,11,112,33900,"https://trib.al/l0G3z0t","null",3313889,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,5,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868302304966762777","nyp███","New███rk ███t","Quentin Tarantino compares ‘Yellowstone’ to ‘a soap opera’ with no ‘payoff’","""2024-12-15T14:29:15.000Z""","[""https://pbs.twimg.com/media/Ge2LC5pX0AA5O3t.jpg""]","https://x.com/nypost/status/1868302304966762777","null",54,7,181,40073,"https://trib.al/GjndqyE","null",3313888,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,3,7,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868129879864062233","nyp███","New███rk ███t","Hooligans terrorize motorists, target car with baby on board in chaotic Florida street takeover","""2024-12-15T03:04:06.000Z""","[""https://pbs.twimg.com/media/GezuOdiXgAEJC26.jpg""]","https://x.com/nypost/status/1868129879864062233","null",78,64,161,42416,"https://trib.al/gUxWaod","null",3313894,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,6,11,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868110326291427583","nyp███","New███rk ███t","Bill Belichick receives roaring ovation during North Carolina basketball game","""2024-12-15T01:46:24.000Z""","[""https://pbs.twimg.com/media/GezccSiWAAAgX5Q.jpg""]","https://x.com/nypost/status/1868110326291427583","null",20,9,165,33076,"https://trib.al/PUygBLP","null",3313894,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,"https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg",10308,false,1,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1806139531093258466","Cha███rli███24","Mac███ham███lin███","What a morning, was called by my HS Coach &amp; learned ⁦I was named the 2024 Ohio HS softball catcher of the year!! Thank you ⁦@JohnnyBench_5⁩ #hardworkpaysoff ⁦@coach_crowell⁩ ⁦@mysha_sataraka⁩ ⁦@ABaggetta⁩ ⁦@lexxx_20⁩ ⁦","""2024-06-27T01:36:35.000Z""","null","https://x.com/Chamberlin2024/status/1806139531093258466","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""267560004"",""profile_name"":""Johnny Bench"",""url"":""https://x.com/JohnnyBench_5""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""262428933"",""profile_name"":""Clarisa Crowell"",""url"":""https://x.com/coach_crowell""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1345141729456885761"",""profile_name"":""Mysha Sataraka"",""url"":""https://x.com/mysha_sataraka""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""41133192"",""profile_name"":""Adrianna Baggetta"",""url"":""https://x.com/ABaggetta""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1482112652"",""profile_name"":""Alexis Gallagher"",""url"":""https://x.com/lexxx_20""}]",9,3,86,9270,"https://www.mlb.com/press-release/2024-johnny-bench-awards-winners?partnerID=web_article-share","[""hardworkpaysoff""]",1293,"Penn State Softball 🦁 💙 Class of 2028",2739,"https://pbs.twimg.com/profile_images/1709288037635575808/IFUcCq74_normal.jpg",900,false,5,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1866910384784896001/3vnhde_7?format=jpg&name=orig""]","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
